isic_code,isic_name,section_code,section_name,division_code,group_code,tradable_atlas,confidence_atlas,mixed_atlas,tradable_regional,confidence_regional,mixed_regional,rationale,entry_regime,confidence_entry,mixed_entry,rationale_entry
1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",C,Manufacturing,10,107,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of macaroni, noodles, couscous and similar farinaceous products); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of macaroni, noodles, couscous and similar farinaceous products) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1075,Manufacture of prepared meals and dishes,C,Manufacturing,10,107,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of prepared meals and dishes); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of prepared meals and dishes) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1079,Manufacture of other food products n.e.c.,C,Manufacturing,10,107,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of other food products n.e.c.); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of other food products n.e.c.) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1080,Manufacture of prepared animal feeds,C,Manufacturing,10,108,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of prepared animal feeds); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of prepared animal feeds) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1101,"Distilling, rectifying and blending of spirits",C,Manufacturing,11,110,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (distilling, rectifying and blending of spirits); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Distilling, rectifying and blending of spirits) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1102,Manufacture of wines,C,Manufacturing,11,110,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of wines); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of wines) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1103,Manufacture of malt liquors and malt,C,Manufacturing,11,110,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of malt liquors and malt); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of malt liquors and malt) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1104,Manufacture of soft drinks; production of mineral waters and other bottled waters,C,Manufacturing,11,110,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of soft drinks; production of mineral waters and other bottled waters); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of soft drinks; production of mineral waters and other bottled waters) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1200,Manufacture of tobacco products,C,Manufacturing,12,120,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of tobacco products); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of tobacco products) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
1311,Preparation and spinning of textile fibres,C,Manufacturing,13,131,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (preparation and spinning of textile fibres); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Preparation and spinning of textile fibres) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
